X020232ANN8133Y6731310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y6814310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y6996310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7077310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7150310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7234310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7317310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7499310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7564310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7648310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7721310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7804310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y7986310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8067310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8141310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8224310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8307310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8489310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8554310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8638310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8711310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8133Y8893310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1044310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1127310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1200310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1382310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1465310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1531310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1614310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1796310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1879310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A1952310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2034310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2117310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2299310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2372310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2455310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2521310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2604310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2786310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2869310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A2943310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3024310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3107310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3289310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3362310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3446310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3511310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3693310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3776310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ANN8134A3859310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X020232ES0002750000390019AMORTIZ. SORTEO            00000000000002008070120080612200806122008070100000000030100000000000010000001                        20080630        AN         00000
X020232ES0002750018390039AMORTIZ. SORTEO            00000000000002008070120080612200806122008070100000000060100000000000010000001                        20080630        AN         00000
X020232ES0002750034390009AMORTIZ. SORTEO            00000000000002008070120080612200806122008070100000000060100000000000010000001                        20080630        AN         00000
X020232ES0002750059390019AMORTIZ. SORTEO            00000000000002008070120080612200806122008070100000000300500000000000010000001                        20080630        AN         00000
X020232ES0002750067390019AMORTIZ. SORTEO            00000000000002008070120080612200806122008070100000001502500000000000010000001                        20080630        AN         00000
X020232ES0113679I37150003PAGO DIVID./CUP            00000000000002008070520080709        2008070900000000000585070000000010000001                        2008062420080626MS20080707F000000128
X020232ES0121975017150009PAGO DIVID./CUP            00000000000002008070720080709        2008070900000000069700000000000010000001                        2008061720080627AS20080707F000002000
X020232ES0122060314150018PAGO DIVID./CUP            00000000000002008070720080709        2008070900000000008733000000000010000001                        20080627        AN         00000
X020232ES0129743219150005PAGO DIVID./CUP            00000000000002008070320080707        2008070700000000001976200000000010000001                        20080630        AN         00000
X020232ES0132955016150019PAGO DIVID./CUP            00000000000002008070220080704        2008070400000000025787312900000010000001                        20080630        AN         00000
X020232ES0141330C19150017PAGO DIVID./CUP            00000000000002008070320080707        2008070700000000003042200000000010000001                        20080630        AS20080703F000002100
X020232ES0161928116150002PAGO DIVID./CUP            00000000000002008070320080707        2008070700000000002706000000000010000001                        20080630        AS20080703F000000182
X020232ES0168561019100002AB.PRIMA EMISI.            00000000000002008070420080708        2008070800000000000800000000000010000001                        20080630        AN         00000
X020232ES0173358211230000EQUIPARACION   ES0173358039000000000000020080703                2008070300000000000000000000000010000001                        20080630        AN         00000
X022038ANN8133W1643310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W1726310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W1809310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W1981310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2062310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2146310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2229310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2302310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2484310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2559310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2633310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2716310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2898310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W2971310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3052310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3136310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3219310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3391310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3474310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3540310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3623310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3706310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3888310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W3961310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W4043310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W4126310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W4209310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W4381310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W4464310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W4530310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
X022038ANN8133W4613310000SUSCRIPCION                000000000000020080626200806302008070320080703000000000000000000000000100000010108                    20080630        AN         00000
